segment,width,height,exec_time_s,decision,chosen_region,chosen_time_utc,ci_temporal,ci_spatial_now,chosen_ci,ci_baseline,energy_kwh,carbon_g,carbon_baseline_g,saving_pct
Busy_City_s017.265,1920,1080,13.5,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00025572,0.076461,0.081064,5.7
Busy_City_s017.265,2560,1440,19.6,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00037575,0.112349,0.119112,5.7
Busy_City_s017.265,3840,2160,39.6,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00076703,0.229342,0.243149,5.7
Busy_City_s018.265,640,360,6.8,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00012333,0.036876,0.039096,5.7
Busy_City_s018.265,960,540,8.6,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00015607,0.046664,0.049473,5.7
Busy_City_s018.265,1280,720,10.7,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00019753,0.059063,0.062618,5.7
Busy_City_s018.265,1920,1080,15.2,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00028998,0.086703,0.091923,5.7
Busy_City_s018.265,2560,1440,21.7,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00041946,0.125419,0.13297,5.7
Busy_City_s018.265,3840,2160,43.0,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00083804,0.250573,0.265657,5.7
Busy_City_s019.265,640,360,7.5,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00012739,0.038089,0.040382,5.7
Busy_City_s019.265,960,540,8.6,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00015111,0.045182,0.047902,5.7
Busy_City_s019.265,1280,720,9.8,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00017725,0.052999,0.056189,5.7
Busy_City_s019.265,1920,1080,12.6,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00023363,0.069855,0.074061,5.7
Busy_City_s019.265,2560,1440,16.9,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00031426,0.093965,0.099621,5.7
Busy_City_s019.265,3840,2160,31.3,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00058131,0.173812,0.184276,5.7
Busy_City_s020.265,640,360,7.2,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.0001242,0.037135,0.03937,5.7
Busy_City_s020.265,960,540,8.9,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00015743,0.047071,0.049904,5.7
Busy_City_s020.265,1280,720,10.9,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00019459,0.058183,0.061686,5.7
Busy_City_s020.265,1920,1080,15.1,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00028564,0.085408,0.090549,5.7
Busy_City_s020.265,2560,1440,21.5,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00040639,0.12151,0.128825,5.7
Busy_City_s020.265,3840,2160,41.9,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00079512,0.23774,0.252052,5.7
Busy_City_s021.265,640,360,6.6,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00011519,0.034442,0.036516,5.7
Busy_City_s021.265,960,540,7.8,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00014081,0.042101,0.044636,5.7
Busy_City_s021.265,1280,720,9.3,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00017173,0.051347,0.054439,5.7
Busy_City_s021.265,1920,1080,12.8,TEMPORAL,ca-west-1,2026-05-14 16:00:00+00:00,299.0,317.0,299.0,317.0,0.00024255,0.072522,0.076888,5.7
Busy_City_s021.265,2560,1440,18.0,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00034452,0.103012,0.109214,5.7
Busy_City_s021.265,3840,2160,35.7,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00068458,0.204689,0.217011,5.7
Busy_City_s022.265,640,360,5.7,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,9.176e-05,0.027437,0.029089,5.7
Busy_City_s022.265,960,540,6.5,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00010787,0.032253,0.034194,5.7
Busy_City_s022.265,1280,720,7.6,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00013051,0.039022,0.041371,5.7
Busy_City_s022.265,1920,1080,10.2,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00018308,0.054741,0.058037,5.7
Busy_City_s022.265,2560,1440,14.0,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00025888,0.077406,0.082066,5.7
Busy_City_s022.265,3840,2160,27.0,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00050683,0.151543,0.160666,5.7
Busy_City_s023.265,640,360,5.8,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,9.009e-05,0.026936,0.028557,5.7
Busy_City_s023.265,960,540,6.6,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00010941,0.032713,0.034682,5.7
Busy_City_s023.265,1280,720,7.8,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00013271,0.039682,0.04207,5.7
Busy_City_s023.265,1920,1080,10.8,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00019071,0.057023,0.060455,5.7
Busy_City_s023.265,2560,1440,14.7,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00026863,0.08032,0.085156,5.7
Busy_City_s023.265,3840,2160,29.0,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00053978,0.161394,0.171111,5.7
Busy_City_s024.265,640,360,5.3,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,8.128e-05,0.024302,0.025765,5.7
Busy_City_s024.265,960,540,6.1,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,9.809e-05,0.029329,0.031095,5.7
Busy_City_s024.265,1280,720,7.2,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00012024,0.035953,0.038117,5.7
Busy_City_s024.265,1920,1080,9.8,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00017157,0.051299,0.054387,5.7
Busy_City_s024.265,2560,1440,13.3,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.0002423,0.072449,0.07681,5.7
Busy_City_s024.265,3840,2160,25.9,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00047728,0.142708,0.151299,5.7
CampfireParty_s000.265,640,360,12.3,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00022073,0.065999,0.069972,5.7
CampfireParty_s000.265,960,540,14.2,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00025828,0.077227,0.081876,5.7
CampfireParty_s000.265,1280,720,16.5,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00030665,0.091689,0.097209,5.7
CampfireParty_s000.265,1920,1080,21.9,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00042026,0.125657,0.133222,5.7
CampfireParty_s000.265,2560,1440,29.0,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00056202,0.168045,0.178162,5.7
CampfireParty_s000.265,3840,2160,50.8,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00098929,0.295797,0.313604,5.7
CampfireParty_s001.265,640,360,12.3,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00021938,0.065595,0.069544,5.7
CampfireParty_s001.265,960,540,14.4,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00026069,0.077946,0.082639,5.7
CampfireParty_s001.265,1280,720,16.9,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.0003137,0.093797,0.099444,5.7
CampfireParty_s001.265,1920,1080,22.8,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00043815,0.131007,0.138893,5.7
CampfireParty_s001.265,2560,1440,30.9,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00059746,0.178641,0.189396,5.7
CampfireParty_s001.265,3840,2160,54.5,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00105845,0.316478,0.33553,5.7
Characters_s000.265,640,360,9.8,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00017314,0.051768,0.054885,5.7
Characters_s000.265,960,540,11.0,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00019837,0.059312,0.062883,5.7
Characters_s000.265,1280,720,12.6,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.0002292,0.068531,0.072657,5.7
Characters_s000.265,1920,1080,15.4,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00028911,0.086443,0.091647,5.7
Characters_s000.265,2560,1440,19.9,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00037515,0.11217,0.118923,5.7
Characters_s000.265,3840,2160,35.1,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00065333,0.195344,0.207104,5.7
Characters_s001.265,640,360,9.7,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00017289,0.051695,0.054808,5.7
Characters_s001.265,960,540,11.0,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00019715,0.058948,0.062497,5.7
Characters_s001.265,1280,720,12.6,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00023021,0.068833,0.072977,5.7
Characters_s001.265,1920,1080,15.3,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00028709,0.08584,0.091008,5.7
Characters_s001.265,2560,1440,19.6,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00037157,0.111099,0.117788,5.7
Characters_s001.265,3840,2160,36.1,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00066877,0.199964,0.212002,5.7
Childs_Play_s000.265,640,360,6.6,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00011448,0.034231,0.036291,5.7
Childs_Play_s000.265,960,540,7.5,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00013421,0.040129,0.042544,5.7
Childs_Play_s000.265,1280,720,8.9,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00016182,0.048384,0.051297,5.7
Childs_Play_s000.265,1920,1080,12.0,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00022491,0.067249,0.071297,5.7
Childs_Play_s000.265,2560,1440,16.4,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00031112,0.093023,0.098624,5.7
Childs_Play_s000.265,3840,2160,31.4,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00060242,0.180123,0.190967,5.7
Childs_Play_s001.265,640,360,6.9,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.0001071,0.032023,0.033951,5.7
Childs_Play_s001.265,960,540,7.8,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00012659,0.037849,0.040128,5.7
Childs_Play_s001.265,1280,720,9.0,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00015138,0.045262,0.047986,5.7
Childs_Play_s001.265,1920,1080,12.0,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00021169,0.063295,0.067106,5.7
Childs_Play_s001.265,2560,1440,16.1,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00028801,0.086116,0.0913,5.7
Childs_Play_s001.265,3840,2160,31.0,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00055861,0.167024,0.177079,5.7
Childs_Play_s002.265,640,360,6.5,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00010859,0.032467,0.034422,5.7
Childs_Play_s002.265,960,540,7.6,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00013109,0.039197,0.041557,5.7
Childs_Play_s002.265,1280,720,9.1,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00016053,0.047999,0.050888,5.7
Childs_Play_s002.265,1920,1080,12.3,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00022686,0.067832,0.071915,5.7
Childs_Play_s002.265,2560,1440,17.2,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.0003201,0.09571,0.101472,5.7
Childs_Play_s002.265,3840,2160,33.4,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00062033,0.185479,0.196645,5.7
Childs_Play_s003.265,640,360,7.3,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00012449,0.037223,0.039464,5.7
Childs_Play_s003.265,960,540,8.7,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00015038,0.044964,0.047671,5.7
Childs_Play_s003.265,1280,720,10.2,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00018117,0.05417,0.057431,5.7
Childs_Play_s003.265,1920,1080,13.8,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.0002546,0.076125,0.080708,5.7
Childs_Play_s003.265,2560,1440,19.1,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.0003558,0.106386,0.11279,5.7
Childs_Play_s003.265,3840,2160,36.2,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00067726,0.202501,0.214692,5.7
Childs_Play_s004.265,640,360,4.8,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,7.677e-05,0.022954,0.024335,5.7
Childs_Play_s004.265,960,540,5.5,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,9.112e-05,0.027245,0.028886,5.7
Childs_Play_s004.265,1280,720,6.7,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00011291,0.033761,0.035793,5.7
Childs_Play_s004.265,1920,1080,9.3,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00016271,0.048649,0.051578,5.7
Childs_Play_s004.265,2560,1440,13.1,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00023215,0.069414,0.073593,5.7
Childs_Play_s004.265,3840,2160,26.5,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00047455,0.14189,0.150431,5.7
Childs_Play_s005.265,640,360,5.2,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,7.952e-05,0.023777,0.025209,5.7
Childs_Play_s005.265,960,540,6.3,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,9.933e-05,0.029699,0.031487,5.7
Childs_Play_s005.265,1280,720,7.6,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00012829,0.038358,0.040667,5.7
Childs_Play_s005.265,1920,1080,10.9,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00019441,0.058128,0.061627,5.7
Childs_Play_s005.265,2560,1440,15.6,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00028292,0.084593,0.089686,5.7
Childs_Play_s005.265,3840,2160,31.6,TEMPORAL,ca-west-1,2026-05-14 16:05:00+00:00,299.0,317.0,299.0,317.0,0.00058668,0.175419,0.185979,5.7
Childs_Play_s006.265,640,360,6.9,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00011548,0.034529,0.036607,5.7
Childs_Play_s006.265,960,540,8.2,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00014218,0.042513,0.045072,5.7
Childs_Play_s006.265,1280,720,9.9,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.0001759,0.052593,0.055759,5.7
Childs_Play_s006.265,1920,1080,13.6,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.0002555,0.076394,0.080993,5.7
Childs_Play_s006.265,2560,1440,19.2,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00036167,0.108139,0.11465,5.7
Childs_Play_s006.265,3840,2160,37.3,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00071002,0.212295,0.225075,5.7
Childs_Play_s007.265,640,360,6.8,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00011095,0.033174,0.035171,5.7
Childs_Play_s007.265,960,540,8.0,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00013502,0.040372,0.042802,5.7
Childs_Play_s007.265,1280,720,9.5,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00016664,0.049826,0.052825,5.7
Childs_Play_s007.265,1920,1080,13.0,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00023821,0.071224,0.075512,5.7
Childs_Play_s007.265,2560,1440,18.2,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00033971,0.101574,0.107689,5.7
Childs_Play_s007.265,3840,2160,35.5,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00067494,0.201808,0.213957,5.7
Childs_Play_s008.265,640,360,6.4,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00010639,0.031809,0.033724,5.7
Childs_Play_s008.265,960,540,7.4,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00012495,0.03736,0.039609,5.7
Childs_Play_s008.265,1280,720,8.6,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00015016,0.044897,0.0476,5.7
Childs_Play_s008.265,1920,1080,11.4,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00020316,0.060744,0.064401,5.7
Childs_Play_s008.265,2560,1440,15.3,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00028222,0.084384,0.089464,5.7
Childs_Play_s008.265,3840,2160,28.5,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00052997,0.158463,0.168002,5.7
Childs_Play_s009.265,640,360,6.6,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00010691,0.031966,0.033891,5.7
Childs_Play_s009.265,960,540,7.9,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00013022,0.038937,0.041281,5.7
Childs_Play_s009.265,1280,720,9.3,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00016033,0.047938,0.050824,5.7
Childs_Play_s009.265,1920,1080,12.7,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00023363,0.069856,0.074062,5.7
Childs_Play_s009.265,2560,1440,18.0,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00033538,0.100278,0.106314,5.7
Childs_Play_s009.265,3840,2160,35.1,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00065925,0.197117,0.208983,5.7
Childs_Play_s010.265,640,360,5.8,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,9.482e-05,0.028351,0.030058,5.7
Childs_Play_s010.265,960,540,7.1,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00011834,0.035382,0.037512,5.7
Childs_Play_s010.265,1280,720,8.7,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00014889,0.044519,0.047199,5.7
Childs_Play_s010.265,1920,1080,12.1,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00022439,0.067092,0.071131,5.7
Childs_Play_s010.265,2560,1440,17.6,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00033238,0.099383,0.105366,5.7
Childs_Play_s010.265,3840,2160,36.5,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00069373,0.207427,0.219914,5.7
Childs_Play_s011.265,640,360,5.6,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,9.093e-05,0.027188,0.028824,5.7
Childs_Play_s011.265,960,540,6.7,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00011328,0.03387,0.03591,5.7
Childs_Play_s011.265,1280,720,8.2,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00014119,0.042215,0.044757,5.7
Childs_Play_s011.265,1920,1080,11.4,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00020985,0.062745,0.066522,5.7
Childs_Play_s011.265,2560,1440,16.3,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00030615,0.091539,0.09705,5.7
Childs_Play_s011.265,3840,2160,33.5,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00063507,0.189887,0.201318,5.7
Childs_Play_s012.265,640,360,5.4,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,9.097e-05,0.0272,0.028837,5.7
Childs_Play_s012.265,960,540,6.5,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00011106,0.033206,0.035205,5.7
Childs_Play_s012.265,1280,720,7.9,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00013746,0.041102,0.043576,5.7
Childs_Play_s012.265,1920,1080,11.1,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00019966,0.059699,0.063293,5.7
Childs_Play_s012.265,2560,1440,15.7,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00028902,0.086417,0.091619,5.7
Childs_Play_s012.265,3840,2160,31.8,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00058874,0.176035,0.186632,5.7
Childs_Play_s013.265,640,360,6.0,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,9.722e-05,0.029069,0.030819,5.7
Childs_Play_s013.265,960,540,7.2,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00012067,0.036082,0.038254,5.7
Childs_Play_s013.265,1280,720,8.8,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00015371,0.04596,0.048726,5.7
Childs_Play_s013.265,1920,1080,12.2,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00022341,0.066799,0.07082,5.7
Childs_Play_s013.265,2560,1440,17.9,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00033356,0.099736,0.10574,5.7
Childs_Play_s013.265,3840,2160,34.8,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00065287,0.195209,0.206961,5.7
Childs_Play_s014.265,640,360,5.9,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,8.956e-05,0.026777,0.02839,5.7
Childs_Play_s014.265,960,540,6.8,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00010846,0.03243,0.034383,5.7
Childs_Play_s014.265,1280,720,8.1,TEMPORAL,ca-west-1,2026-05-14 16:10:00+00:00,299.0,317.0,299.0,317.0,0.00013324,0.039839,0.042238,5.7
