segment,width,height,exec_time_s,decision,chosen_region,chosen_time_utc,ci_temporal,ci_spatial_now,chosen_ci,ci_baseline,energy_kwh,carbon_g,carbon_baseline_g,saving_pct
Eldorado_s008.265,2560,1440,32.6,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00063,0.03717,0.20475,81.8
Eldorado_s008.265,3840,2160,64.4,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00126167,0.074438,0.410041,81.8
Eldorado_s009.265,640,360,12.0,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00021791,0.012857,0.070822,81.8
Eldorado_s009.265,960,540,14.4,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00026192,0.015453,0.085125,81.8
Eldorado_s009.265,1280,720,17.2,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00032086,0.018931,0.104279,81.8
Eldorado_s009.265,1920,1080,24.0,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00046319,0.027328,0.150536,81.8
Eldorado_s009.265,2560,1440,33.8,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00065727,0.038779,0.213612,81.8
Eldorado_s009.265,3840,2160,65.6,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00128733,0.075952,0.418382,81.8
Eldorado_s010.265,640,360,12.5,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00022055,0.013012,0.071679,81.8
Eldorado_s010.265,960,540,13.8,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00025217,0.014878,0.081957,81.8
Eldorado_s010.265,1280,720,15.7,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00029423,0.01736,0.095625,81.8
Eldorado_s010.265,1920,1080,20.5,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00039277,0.023174,0.127652,81.8
Eldorado_s010.265,2560,1440,27.6,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00053162,0.031366,0.172777,81.8
Eldorado_s010.265,3840,2160,53.1,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00103265,0.060926,0.33561,81.8
Eldorado_s011.265,640,360,13.7,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00024092,0.014214,0.0783,81.8
Eldorado_s011.265,960,540,15.1,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00027101,0.015989,0.088077,81.8
Eldorado_s011.265,1280,720,16.9,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00030856,0.018205,0.100284,81.8
Eldorado_s011.265,1920,1080,21.4,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00039805,0.023485,0.129366,81.8
Eldorado_s011.265,2560,1440,27.7,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00052626,0.031049,0.171033,81.8
Eldorado_s011.265,3840,2160,49.9,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00095918,0.056592,0.311734,81.8
Eldorado_s012.265,640,360,13.1,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00023341,0.013771,0.075857,81.8
Eldorado_s012.265,960,540,14.3,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00026004,0.015342,0.084514,81.8
Eldorado_s012.265,1280,720,16.1,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00029476,0.017391,0.095799,81.8
Eldorado_s012.265,1920,1080,20.5,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00038336,0.022618,0.124592,81.8
Eldorado_s012.265,2560,1440,26.3,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.0005011,0.029565,0.162856,81.8
Eldorado_s012.265,3840,2160,46.8,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00089741,0.052947,0.291658,81.8
Eldorado_s013.265,640,360,12.0,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00021687,0.012795,0.070484,81.8
Eldorado_s013.265,960,540,15.0,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00027139,0.016012,0.088201,81.8
Eldorado_s013.265,1280,720,18.1,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00033819,0.019953,0.109911,81.8
Eldorado_s013.265,1920,1080,25.3,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00048829,0.028809,0.158695,81.8
Eldorado_s013.265,2560,1440,35.6,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00069177,0.040814,0.224825,81.8
Eldorado_s013.265,3840,2160,68.3,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00133984,0.07905,0.435447,81.8
Eldorado_s014.265,640,360,13.5,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00024316,0.014346,0.079026,81.8
Eldorado_s014.265,960,540,15.7,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00028877,0.017038,0.093851,81.8
Eldorado_s014.265,1280,720,18.7,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00035359,0.020862,0.114917,81.8
Eldorado_s014.265,1920,1080,26.0,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00050215,0.029627,0.1632,81.8
Eldorado_s014.265,2560,1440,36.5,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00071091,0.041943,0.231045,81.8
Eldorado_s014.265,3840,2160,71.5,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00140052,0.082631,0.45517,81.8
Eldorado_s015.265,640,360,13.5,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00024473,0.014439,0.079537,81.8
Eldorado_s015.265,960,540,16.3,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00029887,0.017633,0.097133,81.8
Eldorado_s015.265,1280,720,19.6,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00036868,0.021752,0.119822,81.8
Eldorado_s015.265,1920,1080,27.4,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00053201,0.031389,0.172903,81.8
Eldorado_s015.265,2560,1440,38.3,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.0007457,0.043996,0.242351,81.8
Eldorado_s015.265,3840,2160,74.3,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.0014625,0.086288,0.475313,81.8
Eldorado_s016.265,640,360,13.3,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00024158,0.014253,0.078514,81.8
Eldorado_s016.265,960,540,15.9,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00029276,0.017273,0.095148,81.8
Eldorado_s016.265,1280,720,18.9,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00035656,0.021037,0.115882,81.8
Eldorado_s016.265,1920,1080,26.4,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00050919,0.030042,0.165487,81.8
Eldorado_s016.265,2560,1440,36.5,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.0007139,0.04212,0.232018,81.8
Eldorado_s016.265,3840,2160,70.6,SPATIAL,us-west-1,2026-05-13 20:05:00+00:00,319.0,44.0,59.0,325.0,0.00138309,0.081602,0.449503,81.8
Eldorado_s017.265,640,360,13.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00023503,0.022798,0.076385,70.2
Eldorado_s017.265,960,540,14.5,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00026004,0.025224,0.084513,70.2
Eldorado_s017.265,1280,720,16.2,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00029603,0.028715,0.09621,70.2
Eldorado_s017.265,1920,1080,20.2,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00038319,0.03717,0.124537,70.2
Eldorado_s017.265,2560,1440,26.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00050103,0.048599,0.162833,70.2
Eldorado_s017.265,3840,2160,48.5,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00093366,0.090565,0.303441,70.2
Eldorado_s018.265,640,360,13.0,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0002338,0.022679,0.075986,70.2
Eldorado_s018.265,960,540,13.9,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00025532,0.024766,0.08298,70.2
Eldorado_s018.265,1280,720,15.3,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00028347,0.027497,0.092128,70.2
Eldorado_s018.265,1920,1080,18.9,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00035371,0.03431,0.114955,70.2
Eldorado_s018.265,2560,1440,23.7,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00045016,0.043666,0.146303,70.2
Eldorado_s018.265,3840,2160,46.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00087281,0.084662,0.283662,70.2
Eldorado_s019.265,640,360,12.5,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00022511,0.021835,0.073159,70.2
Eldorado_s019.265,960,540,13.6,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0002474,0.023998,0.080404,70.2
Eldorado_s019.265,1280,720,15.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00027782,0.026948,0.090291,70.2
Eldorado_s019.265,1920,1080,18.4,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00034752,0.033709,0.112943,70.2
Eldorado_s019.265,2560,1440,24.6,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00047095,0.045682,0.153057,70.2
Eldorado_s019.265,3840,2160,49.9,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00096683,0.093783,0.314221,70.2
Eldorado_s020.265,640,360,10.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0001777,0.017237,0.057752,70.2
Eldorado_s020.265,960,540,11.4,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00020119,0.019515,0.065386,70.2
Eldorado_s020.265,1280,720,13.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00023593,0.022885,0.076677,70.2
Eldorado_s020.265,1920,1080,17.2,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0003245,0.031477,0.105463,70.2
Eldorado_s020.265,2560,1440,23.9,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00045373,0.044011,0.147461,70.2
Eldorado_s020.265,3840,2160,45.8,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0008753,0.084904,0.284473,70.2
Eldorado_s021.265,640,360,10.3,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00018264,0.017716,0.059359,70.2
Eldorado_s021.265,960,540,11.5,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00020476,0.019861,0.066545,70.2
Eldorado_s021.265,1280,720,13.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00023685,0.022974,0.076975,70.2
Eldorado_s021.265,1920,1080,16.7,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00031096,0.030163,0.101062,70.2
Eldorado_s021.265,2560,1440,21.9,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00041014,0.039784,0.133297,70.2
Eldorado_s021.265,3840,2160,37.5,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00070335,0.068225,0.228588,70.2
Eldorado_s022.265,640,360,10.5,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00018616,0.018058,0.060502,70.2
Eldorado_s022.265,960,540,11.7,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0002086,0.020234,0.067795,70.2
Eldorado_s022.265,1280,720,13.2,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00024001,0.023281,0.078004,70.2
Eldorado_s022.265,1920,1080,16.5,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00030916,0.029989,0.100479,70.2
Eldorado_s022.265,2560,1440,21.5,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0004067,0.03945,0.132178,70.2
Eldorado_s022.265,3840,2160,37.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00070025,0.067924,0.227582,70.2
Eldorado_s023.265,640,360,12.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00021373,0.020732,0.069462,70.2
Eldorado_s023.265,960,540,13.5,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00024157,0.023433,0.078512,70.2
Eldorado_s023.265,1280,720,15.4,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00028217,0.02737,0.091704,70.2
Eldorado_s023.265,1920,1080,19.8,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00037891,0.036754,0.123145,70.2
Eldorado_s023.265,2560,1440,27.4,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00052561,0.050985,0.170825,70.2
Eldorado_s023.265,3840,2160,53.3,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0010239,0.099318,0.332767,70.2
Eldorado_s024.265,640,360,13.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00023686,0.022975,0.076978,70.2
Eldorado_s024.265,960,540,14.4,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00026512,0.025716,0.086163,70.2
Eldorado_s024.265,1280,720,16.2,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00030106,0.029202,0.097843,70.2
Eldorado_s024.265,1920,1080,20.4,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00038606,0.037448,0.12547,70.2
Eldorado_s024.265,2560,1440,26.3,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00050584,0.049066,0.164397,70.2
Eldorado_s024.265,3840,2160,48.7,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00094429,0.091596,0.306895,70.2
Eldorado_s025.265,640,360,14.0,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0002519,0.024434,0.081867,70.2
Eldorado_s025.265,960,540,15.8,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00028663,0.027803,0.093155,70.2
Eldorado_s025.265,1280,720,17.9,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00033069,0.032077,0.107476,70.2
Eldorado_s025.265,1920,1080,22.9,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00043941,0.042623,0.14281,70.2
Eldorado_s025.265,2560,1440,30.4,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00058878,0.057112,0.191355,70.2
Eldorado_s025.265,3840,2160,57.4,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00110927,0.107599,0.360514,70.2
Eldorado_s026.265,640,360,13.9,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00025244,0.024487,0.082045,70.2
Eldorado_s026.265,960,540,15.3,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0002798,0.027141,0.090936,70.2
Eldorado_s026.265,1280,720,17.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00031834,0.030879,0.103459,70.2
Eldorado_s026.265,1920,1080,21.4,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00040949,0.039721,0.133086,70.2
Eldorado_s026.265,2560,1440,27.9,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00053629,0.052021,0.174296,70.2
Eldorado_s026.265,3840,2160,51.7,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00099095,0.096122,0.322058,70.2
Eldorado_s027.265,640,360,13.5,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0002459,0.023852,0.079918,70.2
Eldorado_s027.265,960,540,15.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00027539,0.026713,0.089502,70.2
Eldorado_s027.265,1280,720,17.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00031411,0.030469,0.102086,70.2
Eldorado_s027.265,1920,1080,21.6,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00041064,0.039832,0.133459,70.2
Eldorado_s027.265,2560,1440,28.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00054203,0.052577,0.176159,70.2
Eldorado_s027.265,3840,2160,52.9,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00102346,0.099276,0.332626,70.2
Eldorado_s028.265,640,360,13.6,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0002442,0.023687,0.079365,70.2
Eldorado_s028.265,960,540,15.0,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00027373,0.026552,0.088963,70.2
Eldorado_s028.265,1280,720,16.8,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00031029,0.030098,0.100843,70.2
Eldorado_s028.265,1920,1080,21.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00040231,0.039025,0.130752,70.2
Eldorado_s028.265,2560,1440,27.6,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00053074,0.051482,0.17249,70.2
Eldorado_s028.265,3840,2160,51.6,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00099807,0.096813,0.324372,70.2
Eldorado_s029.265,640,360,12.8,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00023019,0.022329,0.074813,70.2
Eldorado_s029.265,960,540,14.0,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00025547,0.02478,0.083026,70.2
Eldorado_s029.265,1280,720,15.7,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00028849,0.027984,0.093759,70.2
Eldorado_s029.265,1920,1080,19.4,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00036618,0.035519,0.119008,70.2
Eldorado_s029.265,2560,1440,25.1,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.000475,0.046075,0.154375,70.2
Eldorado_s029.265,3840,2160,46.7,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00090003,0.087303,0.292511,70.2
Eldorado_s030.265,640,360,12.9,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.00023191,0.022496,0.075372,70.2
Eldorado_s030.265,960,540,13.9,SPATIAL,sa-east-1,2026-05-13 20:05:00+00:00,319.0,44.0,97.0,325.0,0.0002526,0.024502,0.082094,70.2
Eldorado_s030.265,1280,720,15.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00028466,0.058072,0.092516,37.2
Eldorado_s030.265,1920,1080,18.8,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00035505,0.07243,0.115391,37.2
Eldorado_s030.265,2560,1440,23.8,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00045348,0.09251,0.147381,37.2
Eldorado_s030.265,3840,2160,42.4,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00080822,0.164878,0.262673,37.2
Eldorado_s031.265,640,360,13.3,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00023821,0.048596,0.07742,37.2
Eldorado_s031.265,960,540,14.3,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00025969,0.052977,0.0844,37.2
Eldorado_s031.265,1280,720,15.7,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00028931,0.05902,0.094026,37.2
Eldorado_s031.265,1920,1080,19.2,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00036321,0.074095,0.118044,37.2
Eldorado_s031.265,2560,1440,24.6,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00046676,0.09522,0.151698,37.2
Eldorado_s031.265,3840,2160,44.1,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00083913,0.171182,0.272716,37.2
Eldorado_s032.265,640,360,13.3,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00023719,0.048387,0.077087,37.2
Eldorado_s032.265,960,540,14.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00025962,0.052962,0.084376,37.2
Eldorado_s032.265,1280,720,15.7,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00028655,0.058457,0.09313,37.2
Eldorado_s032.265,1920,1080,19.2,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00035963,0.073364,0.116879,37.2
Eldorado_s032.265,2560,1440,24.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00046719,0.095308,0.151838,37.2
Eldorado_s032.265,3840,2160,43.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00082904,0.169124,0.269437,37.2
Eldorado_s033.265,640,360,12.0,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00021273,0.043396,0.069136,37.2
Eldorado_s033.265,960,540,13.1,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00023519,0.047978,0.076436,37.2
Eldorado_s033.265,1280,720,14.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00026385,0.053825,0.08575,37.2
Eldorado_s033.265,1920,1080,17.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00033296,0.067924,0.108212,37.2
Eldorado_s033.265,2560,1440,23.2,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00043299,0.08833,0.140721,37.2
Eldorado_s033.265,3840,2160,40.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00076582,0.156227,0.248891,37.2
Eldorado_s034.265,640,360,1.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,2.079e-05,0.004242,0.006758,37.2
Eldorado_s034.265,960,540,2.4,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,2.721e-05,0.005551,0.008843,37.2
Eldorado_s034.265,1280,720,3.0,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,3.672e-05,0.007491,0.011934,37.2
Eldorado_s034.265,1920,1080,4.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,5.96e-05,0.012159,0.019371,37.2
Eldorado_s034.265,2560,1440,6.4,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,9.238e-05,0.018846,0.030025,37.2
Eldorado_s034.265,3840,2160,12.5,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,0.00018631,0.038008,0.060552,37.2
Eldorado_s035.265,640,360,1.4,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,1.752e-05,0.003574,0.005694,37.2
Eldorado_s035.265,960,540,1.9,SPATIAL,us-west-2,2026-05-13 20:05:00+00:00,319.0,44.0,204.0,325.0,2.406e-05,0.004908,0.007819,37.2
