segment,width,height,exec_time_s,decision,chosen_region,chosen_time_utc,ci_temporal,ci_spatial_now,chosen_ci,ci_baseline,energy_kwh,carbon_g,carbon_baseline_g,saving_pct
Eldorado_s010.265,960,540,13.8,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00025217,0.010339,0.011096,6.8
Eldorado_s010.265,1280,720,15.7,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00029423,0.012063,0.012946,6.8
Eldorado_s010.265,1920,1080,20.5,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00039277,0.016104,0.017282,6.8
Eldorado_s010.265,2560,1440,27.6,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00053162,0.021796,0.023391,6.8
Eldorado_s010.265,3840,2160,53.1,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00103265,0.042339,0.045436,6.8
Eldorado_s011.265,640,360,13.7,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00024092,0.009878,0.010601,6.8
Eldorado_s011.265,960,540,15.1,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00027101,0.011111,0.011924,6.8
Eldorado_s011.265,1280,720,16.9,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00030856,0.012651,0.013577,6.8
Eldorado_s011.265,1920,1080,21.4,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00039805,0.01632,0.017514,6.8
Eldorado_s011.265,2560,1440,27.7,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00052626,0.021577,0.023155,6.8
Eldorado_s011.265,3840,2160,49.9,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00095918,0.039326,0.042204,6.8
Eldorado_s012.265,640,360,13.1,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00023341,0.00957,0.01027,6.8
Eldorado_s012.265,960,540,14.3,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00026004,0.010662,0.011442,6.8
Eldorado_s012.265,1280,720,16.1,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00029476,0.012085,0.01297,6.8
Eldorado_s012.265,1920,1080,20.5,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00038336,0.015718,0.016868,6.8
Eldorado_s012.265,2560,1440,26.3,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.0005011,0.020545,0.022048,6.8
Eldorado_s012.265,3840,2160,46.8,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00089741,0.036794,0.039486,6.8
Eldorado_s013.265,640,360,12.0,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00021687,0.008892,0.009542,6.8
Eldorado_s013.265,960,540,15.0,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00027139,0.011127,0.011941,6.8
Eldorado_s013.265,1280,720,18.1,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00033819,0.013866,0.01488,6.8
Eldorado_s013.265,1920,1080,25.3,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00048829,0.02002,0.021485,6.8
Eldorado_s013.265,2560,1440,35.6,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00069177,0.028363,0.030438,6.8
Eldorado_s013.265,3840,2160,68.3,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00133984,0.054933,0.058953,6.8
Eldorado_s014.265,640,360,13.5,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00024316,0.009969,0.010699,6.8
Eldorado_s014.265,960,540,15.7,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00028877,0.01184,0.012706,6.8
Eldorado_s014.265,1280,720,18.7,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00035359,0.014497,0.015558,6.8
Eldorado_s014.265,1920,1080,26.0,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00050215,0.020588,0.022095,6.8
Eldorado_s014.265,2560,1440,36.5,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00071091,0.029147,0.03128,6.8
Eldorado_s014.265,3840,2160,71.5,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00140052,0.057421,0.061623,6.8
Eldorado_s015.265,640,360,13.5,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00024473,0.010034,0.010768,6.8
Eldorado_s015.265,960,540,16.3,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00029887,0.012254,0.01315,6.8
Eldorado_s015.265,1280,720,19.6,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00036868,0.015116,0.016222,6.8
Eldorado_s015.265,1920,1080,27.4,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00053201,0.021812,0.023408,6.8
Eldorado_s015.265,2560,1440,38.3,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.0007457,0.030574,0.032811,6.8
Eldorado_s015.265,3840,2160,74.3,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.0014625,0.059963,0.06435,6.8
Eldorado_s016.265,640,360,13.3,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00024158,0.009905,0.01063,6.8
Eldorado_s016.265,960,540,15.9,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00029276,0.012003,0.012882,6.8
Eldorado_s016.265,1280,720,18.9,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00035656,0.014619,0.015689,6.8
Eldorado_s016.265,1920,1080,26.4,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00050919,0.020877,0.022404,6.8
Eldorado_s016.265,2560,1440,36.5,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.0007139,0.02927,0.031412,6.8
Eldorado_s016.265,3840,2160,70.6,TEMPORAL,ca-central-1,2026-05-13 22:35:00+00:00,41.0,44.0,41.0,44.0,0.00138309,0.056707,0.060856,6.8
Eldorado_s017.265,640,360,13.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00023503,0.009636,0.010341,6.8
Eldorado_s017.265,960,540,14.5,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00026004,0.010662,0.011442,6.8
Eldorado_s017.265,1280,720,16.2,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00029603,0.012137,0.013025,6.8
Eldorado_s017.265,1920,1080,20.2,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00038319,0.015711,0.01686,6.8
Eldorado_s017.265,2560,1440,26.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00050103,0.020542,0.022045,6.8
Eldorado_s017.265,3840,2160,48.5,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00093366,0.03828,0.041081,6.8
Eldorado_s018.265,640,360,13.0,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0002338,0.009586,0.010287,6.8
Eldorado_s018.265,960,540,13.9,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00025532,0.010468,0.011234,6.8
Eldorado_s018.265,1280,720,15.3,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00028347,0.011622,0.012473,6.8
Eldorado_s018.265,1920,1080,18.9,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00035371,0.014502,0.015563,6.8
Eldorado_s018.265,2560,1440,23.7,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00045016,0.018457,0.019807,6.8
Eldorado_s018.265,3840,2160,46.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00087281,0.035785,0.038403,6.8
Eldorado_s019.265,640,360,12.5,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00022511,0.009229,0.009905,6.8
Eldorado_s019.265,960,540,13.6,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0002474,0.010143,0.010886,6.8
Eldorado_s019.265,1280,720,15.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00027782,0.011391,0.012224,6.8
Eldorado_s019.265,1920,1080,18.4,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00034752,0.014248,0.015291,6.8
Eldorado_s019.265,2560,1440,24.6,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00047095,0.019309,0.020722,6.8
Eldorado_s019.265,3840,2160,49.9,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00096683,0.03964,0.042541,6.8
Eldorado_s020.265,640,360,10.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0001777,0.007286,0.007819,6.8
Eldorado_s020.265,960,540,11.4,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00020119,0.008249,0.008852,6.8
Eldorado_s020.265,1280,720,13.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00023593,0.009673,0.010381,6.8
Eldorado_s020.265,1920,1080,17.2,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0003245,0.013305,0.014278,6.8
Eldorado_s020.265,2560,1440,23.9,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00045373,0.018603,0.019964,6.8
Eldorado_s020.265,3840,2160,45.8,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0008753,0.035887,0.038513,6.8
Eldorado_s021.265,640,360,10.3,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00018264,0.007488,0.008036,6.8
Eldorado_s021.265,960,540,11.5,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00020476,0.008395,0.009009,6.8
Eldorado_s021.265,1280,720,13.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00023685,0.009711,0.010421,6.8
Eldorado_s021.265,1920,1080,16.7,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00031096,0.012749,0.013682,6.8
Eldorado_s021.265,2560,1440,21.9,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00041014,0.016816,0.018046,6.8
Eldorado_s021.265,3840,2160,37.5,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00070335,0.028837,0.030947,6.8
Eldorado_s022.265,640,360,10.5,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00018616,0.007633,0.008191,6.8
Eldorado_s022.265,960,540,11.7,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0002086,0.008553,0.009178,6.8
Eldorado_s022.265,1280,720,13.2,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00024001,0.009841,0.010561,6.8
Eldorado_s022.265,1920,1080,16.5,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00030916,0.012676,0.013603,6.8
Eldorado_s022.265,2560,1440,21.5,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0004067,0.016675,0.017895,6.8
Eldorado_s022.265,3840,2160,37.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00070025,0.02871,0.030811,6.8
Eldorado_s023.265,640,360,12.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00021373,0.008763,0.009404,6.8
Eldorado_s023.265,960,540,13.5,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00024157,0.009905,0.010629,6.8
Eldorado_s023.265,1280,720,15.4,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00028217,0.011569,0.012415,6.8
Eldorado_s023.265,1920,1080,19.8,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00037891,0.015535,0.016672,6.8
Eldorado_s023.265,2560,1440,27.4,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00052561,0.02155,0.023127,6.8
Eldorado_s023.265,3840,2160,53.3,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0010239,0.04198,0.045052,6.8
Eldorado_s024.265,640,360,13.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00023686,0.009711,0.010422,6.8
Eldorado_s024.265,960,540,14.4,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00026512,0.01087,0.011665,6.8
Eldorado_s024.265,1280,720,16.2,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00030106,0.012343,0.013246,6.8
Eldorado_s024.265,1920,1080,20.4,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00038606,0.015829,0.016987,6.8
Eldorado_s024.265,2560,1440,26.3,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00050584,0.020739,0.022257,6.8
Eldorado_s024.265,3840,2160,48.7,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00094429,0.038716,0.041549,6.8
Eldorado_s025.265,640,360,14.0,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0002519,0.010328,0.011084,6.8
Eldorado_s025.265,960,540,15.8,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00028663,0.011752,0.012612,6.8
Eldorado_s025.265,1280,720,17.9,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00033069,0.013558,0.014551,6.8
Eldorado_s025.265,1920,1080,22.9,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00043941,0.018016,0.019334,6.8
Eldorado_s025.265,2560,1440,30.4,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00058878,0.02414,0.025907,6.8
Eldorado_s025.265,3840,2160,57.4,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00110927,0.04548,0.048808,6.8
Eldorado_s026.265,640,360,13.9,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00025244,0.01035,0.011108,6.8
Eldorado_s026.265,960,540,15.3,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0002798,0.011472,0.012311,6.8
Eldorado_s026.265,1280,720,17.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00031834,0.013052,0.014007,6.8
Eldorado_s026.265,1920,1080,21.4,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00040949,0.016789,0.018018,6.8
Eldorado_s026.265,2560,1440,27.9,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00053629,0.021988,0.023597,6.8
Eldorado_s026.265,3840,2160,51.7,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00099095,0.040629,0.043602,6.8
Eldorado_s027.265,640,360,13.5,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0002459,0.010082,0.01082,6.8
Eldorado_s027.265,960,540,15.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00027539,0.011291,0.012117,6.8
Eldorado_s027.265,1280,720,17.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00031411,0.012879,0.013821,6.8
Eldorado_s027.265,1920,1080,21.6,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00041064,0.016836,0.018068,6.8
Eldorado_s027.265,2560,1440,28.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00054203,0.022223,0.023849,6.8
Eldorado_s027.265,3840,2160,52.9,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00102346,0.041962,0.045032,6.8
Eldorado_s028.265,640,360,13.6,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0002442,0.010012,0.010745,6.8
Eldorado_s028.265,960,540,15.0,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00027373,0.011223,0.012044,6.8
Eldorado_s028.265,1280,720,16.8,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00031029,0.012722,0.013653,6.8
Eldorado_s028.265,1920,1080,21.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00040231,0.016495,0.017702,6.8
Eldorado_s028.265,2560,1440,27.6,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00053074,0.02176,0.023353,6.8
Eldorado_s028.265,3840,2160,51.6,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00099807,0.040921,0.043915,6.8
Eldorado_s029.265,640,360,12.8,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00023019,0.009438,0.010128,6.8
Eldorado_s029.265,960,540,14.0,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00025547,0.010474,0.01124,6.8
Eldorado_s029.265,1280,720,15.7,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00028849,0.011828,0.012694,6.8
Eldorado_s029.265,1920,1080,19.4,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00036618,0.015013,0.016112,6.8
Eldorado_s029.265,2560,1440,25.1,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.000475,0.019475,0.0209,6.8
Eldorado_s029.265,3840,2160,46.7,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00090003,0.036901,0.039602,6.8
Eldorado_s030.265,640,360,12.9,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.00023191,0.009508,0.010204,6.8
Eldorado_s030.265,960,540,13.9,TEMPORAL,ca-central-1,2026-05-13 22:00:00+00:00,41.0,44.0,41.0,44.0,0.0002526,0.010356,0.011114,6.8
Eldorado_s030.265,1280,720,15.5,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00028466,0.011671,0.012525,6.8
Eldorado_s030.265,1920,1080,18.8,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00035505,0.014557,0.015622,6.8
Eldorado_s030.265,2560,1440,23.8,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00045348,0.018593,0.019953,6.8
Eldorado_s030.265,3840,2160,42.4,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00080822,0.033137,0.035562,6.8
Eldorado_s031.265,640,360,13.3,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00023821,0.009767,0.010481,6.8
Eldorado_s031.265,960,540,14.3,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00025969,0.010647,0.011426,6.8
Eldorado_s031.265,1280,720,15.7,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00028931,0.011862,0.01273,6.8
Eldorado_s031.265,1920,1080,19.2,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00036321,0.014892,0.015981,6.8
Eldorado_s031.265,2560,1440,24.6,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00046676,0.019137,0.020538,6.8
Eldorado_s031.265,3840,2160,44.1,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00083913,0.034404,0.036922,6.8
Eldorado_s032.265,640,360,13.3,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00023719,0.009725,0.010436,6.8
Eldorado_s032.265,960,540,14.5,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00025962,0.010644,0.011423,6.8
Eldorado_s032.265,1280,720,15.7,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00028655,0.011749,0.012608,6.8
Eldorado_s032.265,1920,1080,19.2,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00035963,0.014745,0.015824,6.8
Eldorado_s032.265,2560,1440,24.5,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00046719,0.019155,0.020557,6.8
Eldorado_s032.265,3840,2160,43.5,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00082904,0.033991,0.036478,6.8
Eldorado_s033.265,640,360,12.0,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00021273,0.008722,0.00936,6.8
Eldorado_s033.265,960,540,13.1,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00023519,0.009643,0.010348,6.8
Eldorado_s033.265,1280,720,14.5,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00026385,0.010818,0.011609,6.8
Eldorado_s033.265,1920,1080,17.9,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00033296,0.013651,0.01465,6.8
Eldorado_s033.265,2560,1440,23.2,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00043299,0.017753,0.019051,6.8
Eldorado_s033.265,3840,2160,40.9,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00076582,0.031399,0.033696,6.8
Eldorado_s034.265,640,360,1.9,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,2.079e-05,0.000853,0.000915,6.8
Eldorado_s034.265,960,540,2.4,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,2.721e-05,0.001116,0.001197,6.8
Eldorado_s034.265,1280,720,3.0,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,3.672e-05,0.001506,0.001616,6.8
Eldorado_s034.265,1920,1080,4.5,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,5.96e-05,0.002444,0.002623,6.8
Eldorado_s034.265,2560,1440,6.4,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,9.238e-05,0.003788,0.004065,6.8
Eldorado_s034.265,3840,2160,12.5,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00018631,0.007639,0.008198,6.8
Eldorado_s035.265,640,360,1.4,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,1.752e-05,0.000718,0.000771,6.8
Eldorado_s035.265,960,540,1.9,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,2.406e-05,0.000986,0.001059,6.8
Eldorado_s035.265,1280,720,2.5,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,3.291e-05,0.001349,0.001448,6.8
Eldorado_s035.265,1920,1080,4.0,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,6.003e-05,0.002461,0.002641,6.8
Eldorado_s035.265,2560,1440,6.2,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,9.375e-05,0.003844,0.004125,6.8
Eldorado_s035.265,3840,2160,12.0,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00018172,0.00745,0.007996,6.8
FlowerFocus_s000.265,640,360,13.8,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00024949,0.010229,0.010977,6.8
FlowerFocus_s000.265,960,540,15.2,TEMPORAL,ca-central-1,2026-05-13 22:10:00+00:00,41.0,44.0,41.0,44.0,0.00027947,0.011458,0.012297,6.8
